job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing,salary_avg,salary_range,experience_bucket,skill_count,skill_AI,skill_SQL,skill_Java,skill_API,skill_Python,skill_Excel,skill_Agile,skill_REST,skill_Security,skill_CI_CD,skill_AWS,skill_Linux,skill_Docker,skill_Scrum,skill_ERP,skill_DevOps,skill_Git,skill_React,skill_CRM,skill_JavaScript,has_cloud,has_ai_ml,has_devops,has_data,posted_month,posted_week,job_level_Intern,job_level_Junior,job_level_Mid,job_level_Senior,job_level_ManagerPlus,location_Hanoi,location_HCM,location_DaNang,location_Other,cat_UIUX,cat_Fullstack,cat_AIML,cat_Other,cat_Sales,cat_SysAdmin,cat_BA,cat_QA,cat_Backend,cat_ProjectMgr,cat_ITMgr,cat_DevOps,cat_Mobile,cat_Security,cat_Frontend,cat_ERP,cat_ProductMgr,cat_DataAnalyst,cat_ITSupport,cat_Game,cat_DataEngineer,cat_Consultant,cat_Embedded,cat_Cloud,cat_Architect,cat_DBA,cat_Blockchain
Fullstack/Software Engineer,AMIGO,Hanoi,2026-05-06,,,,Full-time,Mid,1.0,"Linux, Kubernetes, Security, DevOps, Microservices, VMware",topcv,True,,,0-1,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH MARATHON EDUCATION,Ho Chi Minh City,2026-05-06,8000000.0,12000000.0,VND,Full-time,Mid,1.0,Illustrator,topcv,False,10000000.0,10-15M,0-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System/Network Admin,Công ty CP Đào Tạo Ứng Dụng Aprotrain,Hanoi,2026-05-06,8000000.0,15000000.0,VND,Full-time,Mid,1.0,,topcv,False,11500000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty Cổ phần Truyền thông và Dịch vụ Nodo,Hanoi,2026-05-06,15000000.0,30000000.0,VND,Full-time,Mid,1.0,"Django, Python, Linux, Docker, AWS, Go, azure, PostgreSQL, REST, API, ETL",topcv,False,22500000.0,20-30M,0-1,11,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Support,Công ty TNHH Dịch VỤ CNTT Việt Nam (VIS),Ho Chi Minh City,2026-05-06,9000000.0,13000000.0,VND,Full-time,Mid,1.0,,topcv,False,11000000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY TNHH TÍCH HỢP HỆ THỐNG NHT,Hanoi,2026-05-06,15000000.0,18000000.0,VND,Full-time,Mid,1.0,"Python, Git, REST, AI, Excel, API",topcv,False,16500000.0,15-20M,0-1,6,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Công ty Cổ phần Giải pháp Công nghệ FANXIPAN Việt Nam,Hanoi,2026-05-06,13000000.0,20000000.0,VND,Full-time,Mid,1.0,"Git, Javascript, Node.js, React, Java, Express, Docker, DevOps, MongoDB, PostgreSQL, MySQL, API",topcv,False,16500000.0,15-20M,0-1,12,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,CÔNG TY CỔ PHẦN DIGITAL TECHNOLOGY SOLUTIONS,Hanoi,2026-05-06,8000000.0,12000000.0,VND,Full-time,Junior,1.0,"CSS, HTML, Javascript, Vue, React, C#, SQL Server, Java, Angular, .NET, SQL, Jira",topcv,False,10000000.0,10-15M,0-1,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2026-05,2026-W19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Công Ty Cổ Phần Edulive Toàn Cầu,Hanoi,2026-05-06,10000000.0,14000000.0,VND,Full-time,Mid,2.0,"Java, JavaScript, React, Next.js, AI, HTML, CSS",topcv,False,12000000.0,10-15M,1-3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
QA/Tester,CÔNG TY TNHH EKYO VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Mid,1.0,Project Management,topcv,True,,,0-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,Công ty Cổ phần Đầu tư Mobino,Hanoi,2026-05-06,15000000.0,30000000.0,VND,Full-time,Mid,2.0,"Git, Java, SQL, Spring Boot, PostgreSQL, Mysql, Spring, NoSQL, MongoDB, Agile, Scrum, REST, Microservices, API",topcv,False,22500000.0,20-30M,1-3,14,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,CÔNG TY TNHH ĐÀO TẠO VÀ HỖ TRỢ GIÁO DỤC THÀNH ĐẠT,Hanoi,2026-05-06,,,,Part-time,Mid,0.0,"Java, JavaScript, TypeScript, React, Vue, Git, REST, HTML, CSS, Tailwind, API",topcv,True,,,0-1,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY TNHH DỊCH VỤ TIẾP VẬN TOÀN CẦU,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,3.0,"Javascript, Angular, Ruby On Rails, React, Python, Java, TypeScript, PHP, Vue, Node.js, Django, FastAPI, Laravel, AWS, GCP, PostgreSQL, MySQL, Redis, REST, Microservices, API, React Native, Flutter, ERP, CRM",topcv,True,,,1-3,25,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,Công ty TNHH AIOZ Việt Nam,Ho Chi Minh City,2026-05-06,12000000.0,20000000.0,VND,Full-time,Mid,1.0,"Go, Rust, Docker, CI/CD, SQL, NoSQL, Linux, REST, API",topcv,False,16000000.0,15-20M,0-1,9,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ X-ASSIST,Hanoi,2026-05-06,15000000.0,25000000.0,VND,Full-time,Mid,2.0,"Java, JavaScript, .NET, SQL, Redis, Linux, HTML, CSS, ERP",topcv,False,20000000.0,20-30M,1-3,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA/Tester,Công ty TNHH Equix Technologies,Hanoi,2026-05-06,20000000.0,35000000.0,VND,Full-time,Mid,4.0,"Python, Java, JavaScript, TypeScript, Jenkins, CI/CD, REST, Selenium, Cypress, JUnit, API, OAuth, JWT, Jira, Confluence",topcv,False,27500000.0,20-30M,3-5,15,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,Công ty CP Kinh doanh F88,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,3.0,"Agile, Scrum, CRM",topcv,True,,,1-3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile Developer,Wavez Technologies,Hanoi,2026-05-06,12000000.0,18000000.0,VND,Full-time,Mid,1.0,"Git, Dart, Java, Swift, Kotlin, iOS, Android, Flutter",topcv,False,15000000.0,15-20M,0-1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,TỔNG CÔNG TY VIỄN THÔNG VIETTEL-CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-06,,,,Full-time,Mid,2.0,"Git, NoSQL, OOP, API, CI/CD, REST, Java, PostgreSQL, MySQL",topcv,True,,,1-3,9,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System/Network Admin,CÔNG TY CỔ PHẦN GIÁO DỤC LOGIC LAB,Hanoi,2026-05-06,7000000.0,10000000.0,VND,Full-time,Mid,1.0,,topcv,False,8500000.0,<10M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Manager,CÔNG TY CHO THUÊ TÀI CHÍNH TNHH BIDV - SUMI TRUST,Hanoi,2026-05-06,,,,Full-time,Manager+,1.0,"Agile, Security, Project Management, PMP",topcv,True,,,0-1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,SonatGame Studio,Hanoi,2026-05-06,,,,Full-time,Mid,1.0,"MongoDB, PostgreSQL, Java, Node.js, Go, C#, Docker, Kubernetes, AWS, GCP, CI/CD, DevOps, NoSQL, MySQL, Redis, Linux, API, Networking, Firewall",topcv,True,,,0-1,19,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embedded Engineer,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QP&T CHI NHÁNH HÀ NỘI,Hanoi,2026-05-06,9000000.0,75000000.0,VND,Full-time,Mid,1.0,,topcv,False,42000000.0,30-50M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Business Analyst,Công ty Cổ phần Finy,Hanoi,2026-05-06,15000000.0,25000000.0,VND,Full-time,Mid,2.0,,topcv,False,20000000.0,20-30M,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,Công Ty Cổ Phần Edulive Toàn Cầu,Hanoi,2026-05-06,,,,Full-time,Mid,3.0,"Python, Java, DevOps, Machine Learning, AI",topcv,True,,,1-3,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,Công ty TNHH Digital Innovation,Hanoi,2026-05-06,,25000000.0,VND,Full-time,Mid,2.0,"Agile, Scrum, Jira, Confluence",topcv,False,,,1-3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consultant,Công ty TNHH Tư vấn và Đầu tư công nghệ DMT Việt Nam,Hanoi,2026-05-06,18000000.0,30000000.0,VND,Full-time,Mid,2.0,,topcv,False,24000000.0,20-30M,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Business Analyst,CÔNG TY CỔ PHẦN CÔNG NGHỆ EDUFY,Hanoi,2026-05-06,,40000000.0,VND,Full-time,Senior,3.0,"SQL, AI, HTML, Jira",topcv,False,,,1-3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,CÔNG TY TNHH LEVER SPHERE VIỆT NAM,Hanoi,2026-05-06,30000000.0,50000000.0,VND,Full-time,Senior,3.0,"Agile, Figma, Go",topcv,False,40000000.0,30-50M,1-3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps/Infra Engineer,CÔNG TY CỔ PHẦN TẬP ĐOÀN APEC GROUP,Hanoi,2026-05-06,30000000.0,40000000.0,VND,Full-time,Senior,5.0,"DevOps, AI, Firewall, VPN, Security, ITIL, Jira",topcv,False,35000000.0,30-50M,3-5,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System/Network Admin,Công ty Cổ phần Tập đoàn Trí Nam,Hanoi,2026-05-06,,,,Full-time,Mid,2.0,Firewall,topcv,True,,,1-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales/Presales,TRUNG TÂM NGHIÊN CỨU ỨNG DỤNG DỮ LIỆU DÂN CƯ VÀ CĂN CƯỚC CÔNG DÂN - BỘ CÔNG AN,Hanoi,2026-05-06,,,,Full-time,Mid,2.0,"AI, Excel, CRM",topcv,True,,,1-3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT NỮ,Ho Chi Minh City,2026-05-06,12000000.0,15000000.0,VND,Full-time,Mid,1.0,AI,topcv,False,13500000.0,10-15M,0-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Manager,Công ty Cổ phần Kaopiz Software,Hanoi,2026-05-06,,,,Full-time,Senior,2.0,"MongoDB, MySQL",topcv,True,,,1-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Developer,CÔNG TY TNHH MYSTIC ENTERTAINMENT,Hanoi,2026-05-06,2000000.0,4000000.0,VND,Full-time,Intern,1.0,,topcv,False,3000000.0,<10M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH GIA SƯ ETEACHER,Ho Chi Minh City,2026-05-06,6000000.0,10000000.0,VND,Full-time,Mid,0.0,Illustrator,topcv,False,8000000.0,<10M,0-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ PT SOLUTIONS,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,2.0,"Go, PostgreSQL, SQL, MySQL, Redis, Excel, Security",topcv,True,,,1-3,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-05,2026-W19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales/Presales,CÔNG TY TNHH TM VÀ DV CÔNG NGHỆ TLT,Ho Chi Minh City,2026-05-06,,,,Full-time,Intern,0.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty Cổ phần Giải pháp Công nghệ AMI Việt Nam,Hanoi,2026-05-06,10000000.0,25000000.0,VND,Full-time,Senior,3.0,"Java, React, Angular, PostgreSQL, MySQL, REST, AI, HTML, CSS, API",topcv,False,17500000.0,15-20M,1-3,10,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN TƯ VẤN VÀ THƯƠNG MẠI KIẾN VÀNG,Ho Chi Minh City,2026-05-06,30000000.0,38000000.0,VND,Full-time,Senior,5.0,"SQL, AI, API, VPN, CRM",topcv,False,34000000.0,30-50M,3-5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2026-05,2026-W19,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager/Owner,"Step Up Education.,Jsc",Hanoi,2026-05-06,20000000.0,35000000.0,VND,Full-time,Manager+,2.0,"AI, Rust",topcv,False,27500000.0,20-30M,1-3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Product Manager/Owner,CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,Hanoi,2026-05-06,35000000.0,60000000.0,VND,Full-time,Manager+,3.0,".NET, ASP.NET, Go, SQL, AI, Power BI",topcv,False,47500000.0,30-50M,1-3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2026-05,2026-W19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DevOps/Infra Engineer,Công ty TNHH Mỹ phẩm Việt Hương,Hanoi,2026-05-06,12000000.0,15000000.0,VND,Full-time,Mid,2.0,"VPN, ERP",topcv,False,13500000.0,10-15M,1-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales/Presales,CÔNG TY TNHH CÔNG NGHỆ GENORA,Hanoi,2026-05-06,15000000.0,20000000.0,VND,Full-time,Mid,1.0,"AI, CRM",topcv,False,17500000.0,15-20M,0-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Manager,CÔNG TY TNHH MTV K-TECH,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,2.0,"CI/CD, DevOps, Agile, Scrum, Microservices, API",topcv,True,,,1-3,6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2026-05,2026-W19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công Ty TNHH BlueCyber,Hanoi,2026-05-06,,,,Full-time,Mid,1.0,"Python, Java, JavaScript, Go, Ruby, API, Security",topcv,True,,,0-1,7,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Manager,Công ty TNHH TM & DV Tri Linh,Ho Chi Minh City,2026-05-06,20000000.0,30000000.0,VND,Full-time,Manager+,2.0,AI,topcv,False,25000000.0,20-30M,1-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,CÔNG TY TNHH POLITETECH,Hanoi,2026-05-06,,,,Full-time,Senior,3.0,"Agile, Scrum, Jira, Confluence",topcv,True,,,1-3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Manager,CÔNG TY CỔ PHẦN  XÂY DỰNG THƯƠNG MẠI DU LỊCH HỒNG NGỌC HÀ,Ho Chi Minh City,2026-05-06,,,,Full-time,Manager+,3.0,"Agile, Project Management, SCRUM, Jira, Kanban, Power BI, confluence, AI, Microservices, Azure, CI/CD, DevOps, Excel, API",topcv,True,,,1-3,14,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2026-05,2026-W19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager/Owner,CÔNG TY TNHH SALARY.COM (VIỆT NAM),Ho Chi Minh City,2026-05-06,25000000.0,,VND,Full-time,Manager+,2.0,"HRIS, Project Management, SQL, Tableau, Excel, SAP, Data Analysis",topcv,False,,,1-3,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-05,2026-W19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN TƯ VẤN VÀ PHÁT TRIỂN PHẦN MỀM LARION,Ho Chi Minh City,2026-05-06,3000000.0,25000000.0,VND,Internship,Intern,0.0,REST,topcv,False,14000000.0,10-15M,0-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Developer,CÔNG TY CỔ PHẦN GAMOTA,Hanoi,2026-05-06,,,,Full-time,Intern,0.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AI/ML Engineer,CÔNG TY CỔ PHẦN TẬP ĐOÀN DAT,Ho Chi Minh City,2026-05-06,,,,Internship,Intern,0.0,AI,topcv,True,,,0-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
